date,location_key,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_persons_vaccinated_pfizer,cumulative_persons_vaccinated_pfizer,new_persons_fully_vaccinated_pfizer,cumulative_persons_fully_vaccinated_pfizer,new_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_pfizer,new_persons_vaccinated_moderna,cumulative_persons_vaccinated_moderna,new_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated_moderna,new_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_moderna,new_persons_vaccinated_janssen,cumulative_persons_vaccinated_janssen,new_persons_fully_vaccinated_janssen,cumulative_persons_fully_vaccinated_janssen,new_vaccine_doses_administered_janssen,cumulative_vaccine_doses_administered_janssen,new_persons_vaccinated_sinovac,total_persons_vaccinated_sinovac,new_persons_fully_vaccinated_sinovac,total_persons_fully_vaccinated_sinovac,new_vaccine_doses_administered_sinovac,total_vaccine_doses_administered_sinovac
2021-07-23,GB,42974.0,46520855.0,189341.0,36965542.0,232315.0,83486397.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-24,GB,43805.0,46564660.0,203886.0,37169428.0,247691.0,83734088.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,GB,24551.0,46589211.0,117956.0,37287384.0,142507.0,83876595.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,GB,30019.0,46619230.0,148936.0,37436320.0,178955.0,84055550.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-27,GB,35402.0,46654632.0,151650.0,37587970.0,187052.0,84242602.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-28,GB,43847.0,46698479.0,171173.0,37759143.0,215020.0,84457622.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-29,GB,42353.0,46740832.0,179918.0,37939061.0,222271.0,84679893.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-30,GB,36724.0,46777556.0,171096.0,38110157.0,207820.0,84887713.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,GB,38826.0,46816382.0,212014.0,38322171.0,250840.0,85138553.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,GB,21232.0,46837614.0,118044.0,38440215.0,139276.0,85277829.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,GB,26092.0,46863706.0,126192.0,38566407.0,152284.0,85430113.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-03,GB,29290.0,46892996.0,142761.0,38709168.0,172051.0,85602164.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-04,GB,33334.0,46926330.0,165669.0,38874837.0,199003.0,85801167.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05,GB,35500.0,46961830.0,172692.0,39047529.0,208192.0,86009359.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-06,GB,36976.0,46998806.0,168356.0,39215885.0,205332.0,86214691.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-07,GB,37990.0,47036796.0,213583.0,39429468.0,251573.0,86466264.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,GB,22843.0,47059639.0,122070.0,39551538.0,144913.0,86611177.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,GB,32250.0,47091889.0,137028.0,39688566.0,169278.0,86780455.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-10,GB,37511.0,47129400.0,151143.0,39839709.0,188654.0,86969109.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-11,GB,41568.0,47170968.0,173761.0,40013470.0,215329.0,87184438.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-12,GB,44384.0,47215352.0,192559.0,40206029.0,236943.0,87421381.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-13,GB,40490.0,47255842.0,171585.0,40377614.0,212075.0,87633456.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-14,GB,46603.0,47302445.0,199584.0,40577198.0,246187.0,87879643.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,GB,31257.0,47333702.0,126383.0,40703581.0,157640.0,88037283.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,GB,35716.0,47369418.0,138390.0,40841971.0,174106.0,88211389.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-17,GB,43824.0,47413242.0,145875.0,40987846.0,189699.0,88401088.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,GB,47284.0,47460526.0,169223.0,41157069.0,216507.0,88617595.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-19,GB,55979.0,47516505.0,175059.0,41332128.0,231038.0,88848633.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-20,GB,60885.0,47577390.0,167392.0,41499520.0,228277.0,89076910.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,GB,73006.0,47650396.0,194881.0,41694401.0,267887.0,89344797.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,GB,40345.0,47690741.0,116352.0,41810753.0,156697.0,89501494.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,GB,46401.0,47737142.0,131283.0,41942036.0,177684.0,89679178.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-24,GB,55410.0,47792552.0,130676.0,42072712.0,186086.0,89865264.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-25,GB,68076.0,47860628.0,161705.0,42234417.0,229781.0,90095045.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,GB,55140.0,47915768.0,144936.0,42379353.0,200076.0,90295121.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,GB,44937.0,47960705.0,131456.0,42510809.0,176393.0,90471514.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-28,GB,43271.0,48003976.0,133688.0,42644497.0,176959.0,90648473.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,GB,24390.0,48028366.0,79440.0,42723937.0,103830.0,90752303.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,GB,19643.0,48048009.0,66648.0,42790585.0,86291.0,90838594.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-31,GB,39899.0,48087908.0,119402.0,42909987.0,159301.0,90997895.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-01,GB,44088.0,48131996.0,113385.0,43023372.0,157473.0,91155368.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,GB,40002.0,48171998.0,119375.0,43142747.0,159377.0,91314745.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-03,GB,35266.0,48207264.0,110590.0,43253337.0,145856.0,91460601.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-04,GB,41054.0,48248318.0,128553.0,43381890.0,169607.0,91630208.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,GB,21795.0,48270113.0,73193.0,43455083.0,94988.0,91725196.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,GB,22698.0,48292811.0,80015.0,43535098.0,102713.0,91827909.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-07,GB,26624.0,48319435.0,85848.0,43620946.0,112472.0,91940381.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08,GB,25131.0,48344566.0,87960.0,43708906.0,113091.0,92053472.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,GB,25774.0,48370340.0,96702.0,43805608.0,122476.0,92175948.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-10,GB,26064.0,48396404.0,91811.0,43897419.0,117875.0,92293823.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-11,GB,27913.0,48424317.0,98059.0,43995478.0,125972.0,92419795.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,GB,14955.0,48439272.0,52615.0,44048093.0,67570.0,92487365.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,GB,19428.0,48458700.0,60653.0,44108746.0,80081.0,92567446.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-14,GB,17645.0,48476345.0,66725.0,44175471.0,84370.0,92651816.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-15,GB,24402.0,48500747.0,63290.0,44238761.0,87692.0,92739508.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,GB,23051.0,48523798.0,63973.0,44302734.0,87024.0,92826532.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-17,GB,20778.0,48544576.0,60384.0,44363118.0,81162.0,92907694.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,GB,26198.0,48570774.0,72497.0,44435615.0,98695.0,93006389.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,GB,13840.0,48584614.0,35157.0,44470772.0,48997.0,93055386.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,GB,20150.0,48604764.0,46342.0,44517114.0,66492.0,93121878.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-21,GB,20384.0,48625148.0,43406.0,44560520.0,63790.0,93185668.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-22,GB,22679.0,48647827.0,44047.0,44604567.0,66726.0,93252394.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,GB,25083.0,48672910.0,44588.0,44649155.0,69671.0,93322065.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24,GB,27617.0,48700527.0,44759.0,44693914.0,72376.0,93394441.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,GB,24296.0,48724823.0,47118.0,44741032.0,71414.0,93465855.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-26,GB,15984.0,48740807.0,25539.0,44766571.0,41523.0,93507378.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-27,GB,24919.0,48765726.0,33177.0,44799748.0,58096.0,93565474.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-28,GB,31853.0,48797579.0,33532.0,44833280.0,65385.0,93630859.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-29,GB,31539.0,48829118.0,34093.0,44867373.0,65632.0,93696491.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,GB,34372.0,48863490.0,34459.0,44901832.0,68831.0,93765322.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-01,GB,38180.0,48901670.0,34289.0,44936121.0,72469.0,93837791.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,GB,31066.0,48932736.0,34391.0,44970512.0,65457.0,93903248.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-03,GB,24123.0,48956859.0,21532.0,44992044.0,45655.0,93948903.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,GB,37671.0,48994530.0,29337.0,45021381.0,67008.0,94015911.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-05,GB,41347.0,49035877.0,28572.0,45049953.0,69919.0,94085830.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-06,GB,32828.0,49068705.0,28576.0,45078529.0,61404.0,94147234.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,GB,33029.0,49101734.0,28656.0,45107185.0,61685.0,94208919.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,GB,31685.0,49133419.0,29068.0,45136253.0,60753.0,94269672.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-09,GB,31395.0,49164814.0,33477.0,45169730.0,64872.0,94334544.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-10,GB,22106.0,49186920.0,19451.0,45189181.0,41557.0,94376101.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,GB,29172.0,49216092.0,23632.0,45212813.0,52804.0,94428905.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-12,GB,36847.0,49252939.0,26946.0,45239759.0,63793.0,94492698.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-13,GB,38726.0,49291665.0,29481.0,45269240.0,68207.0,94560905.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,GB,43489.0,49335154.0,27991.0,45297231.0,71480.0,94632385.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-15,GB,40763.0,49375917.0,29432.0,45326663.0,70195.0,94702580.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-16,GB,28999.0,49404916.0,33483.0,45360146.0,62482.0,94765062.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17,GB,17837.0,49422753.0,17265.0,45377411.0,35102.0,94800164.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18,GB,39672.0,49462425.0,23579.0,45400990.0,63251.0,94863415.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19,GB,42902.0,49505327.0,32767.0,45433757.0,75669.0,94939084.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-20,GB,49080.0,49554407.0,26365.0,45460122.0,75445.0,95014529.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,GB,48732.0,49603139.0,26828.0,45486950.0,75560.0,95090089.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-22,GB,46250.0,49649389.0,26170.0,45513120.0,72420.0,95162509.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23,GB,40092.0,49689481.0,30243.0,45543363.0,70335.0,95232844.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-24,GB,25747.0,49715228.0,18082.0,45561445.0,43829.0,95276673.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-25,GB,37809.0,49753037.0,21446.0,45582891.0,59255.0,95335928.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-26,GB,41083.0,49794120.0,23031.0,45605922.0,64114.0,95400042.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-27,GB,44082.0,49838202.0,21577.0,45627499.0,65659.0,95465701.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,GB,44702.0,49882904.0,23723.0,45651222.0,68425.0,95534126.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-29,GB,40967.0,49923871.0,22279.0,45673501.0,63246.0,95597372.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-30,GB,36052.0,49959923.0,25401.0,45698902.0,61453.0,95658825.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-31,GB,27402.0,49987325.0,13449.0,45712351.0,40851.0,95699676.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-01,GB,37695.0,50025020.0,19214.0,45731565.0,56909.0,95756585.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-02,GB,46663.0,50071683.0,20922.0,45752487.0,67585.0,95824170.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,GB,41242.0,50112925.0,17965.0,45770452.0,59207.0,95883377.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-04,GB,43731.0,50156656.0,20482.0,45790934.0,64213.0,95947590.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-05,GB,43491.0,50200147.0,22633.0,45813567.0,66124.0,96013714.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,GB,36748.0,50236895.0,24500.0,45838067.0,61248.0,96074962.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-07,GB,25840.0,50262735.0,14610.0,45852677.0,40450.0,96115412.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-08,GB,33559.0,50296294.0,20361.0,45873038.0,53920.0,96169332.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-09,GB,39836.0,50336130.0,21199.0,45894237.0,61035.0,96230367.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-10,GB,119188.0,50455318.0,47766.0,45942003.0,166954.0,96397321.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,GB,36383.0,50491701.0,22485.0,45964488.0,58868.0,96456189.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-12,GB,34338.0,50526039.0,22048.0,45986536.0,56386.0,96512575.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-13,GB,33527.0,50559566.0,24325.0,46010861.0,57852.0,96570427.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-14,GB,22938.0,50582504.0,17048.0,46027909.0,39986.0,96610413.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-15,GB,32046.0,50614550.0,18055.0,46045964.0,50101.0,96660514.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-16,GB,31431.0,50645981.0,19874.0,46065838.0,51305.0,96711819.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-17,GB,33092.0,50679073.0,22120.0,46087958.0,55212.0,96767031.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,GB,28880.0,50707953.0,20650.0,46108608.0,49530.0,96816561.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-19,GB,27084.0,50735037.0,21607.0,46130215.0,48691.0,96865252.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,GB,26013.0,50761050.0,24193.0,46154408.0,50206.0,96915458.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-21,GB,16424.0,50777474.0,13892.0,46168300.0,30316.0,96945774.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-22,GB,23258.0,50800732.0,18517.0,46186817.0,41775.0,96987549.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-23,GB,26822.0,50827554.0,22002.0,46208819.0,48824.0,97036373.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-24,GB,24579.0,50852133.0,23439.0,46232258.0,48018.0,97084391.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,GB,23579.0,50875712.0,22823.0,46255081.0,46402.0,97130793.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-26,GB,20314.0,50896026.0,23665.0,46278746.0,43979.0,97174772.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,GB,23808.0,50919834.0,32866.0,46311612.0,56674.0,97231446.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-28,GB,21493.0,50941327.0,29445.0,46341057.0,50938.0,97282384.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-29,GB,22391.0,50963718.0,26092.0,46367149.0,48483.0,97330867.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-30,GB,30539.0,50994257.0,32157.0,46399306.0,62696.0,97393563.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-01,GB,26028.0,51020285.0,32356.0,46431662.0,58384.0,97451947.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,GB,25848.0,51046133.0,30976.0,46462638.0,56824.0,97508771.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-03,GB,23264.0,51069397.0,29811.0,46492449.0,53075.0,97561846.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-04,GB,26914.0,51096311.0,37798.0,46530247.0,64712.0,97626558.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-05,GB,21955.0,51118266.0,27166.0,46557413.0,49121.0,97675679.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-06,GB,19979.0,51138245.0,25012.0,46582425.0,44991.0,97720670.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-07,GB,23512.0,51161757.0,28375.0,46610800.0,51887.0,97772557.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-08,GB,21700.0,51183457.0,29437.0,46640237.0,51137.0,97823694.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,GB,24039.0,51207496.0,33824.0,46674061.0,57863.0,97881557.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-10,GB,22063.0,51229559.0,31962.0,46706023.0,54025.0,97935582.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-11,GB,26291.0,51255850.0,38984.0,46745007.0,65275.0,98000857.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-12,GB,23317.0,51279167.0,30195.0,46775202.0,53512.0,98054369.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-13,GB,19671.0,51298838.0,29407.0,46804609.0,49078.0,98103447.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-14,GB,34082.0,51332920.0,37888.0,46842497.0,71970.0,98175417.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-15,GB,28067.0,51360987.0,38794.0,46881291.0,66861.0,98242278.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,GB,32677.0,51393664.0,42497.0,46923788.0,75174.0,98317452.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-17,GB,32890.0,51426554.0,42286.0,46966074.0,75176.0,98392628.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-18,GB,38329.0,51464883.0,45898.0,47011972.0,84227.0,98476855.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-19,GB,33151.0,51498034.0,39904.0,47051876.0,73055.0,98549910.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-20,GB,39793.0,51537827.0,50938.0,47102814.0,90731.0,98640641.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21,GB,39955.0,51577782.0,54085.0,47156899.0,94040.0,98734681.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-22,GB,39309.0,51617091.0,53154.0,47210053.0,92463.0,98827144.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,GB,32605.0,51649696.0,44046.0,47254099.0,76651.0,98903795.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-24,GB,10770.0,51660466.0,13968.0,47268067.0,24738.0,98928533.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-25,GB,955.0,51661421.0,917.0,47268984.0,1872.0,98930405.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-26,GB,1935.0,51663356.0,2084.0,47271068.0,4019.0,98934424.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-27,GB,18191.0,51681547.0,23706.0,47294774.0,41897.0,98976321.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-28,GB,23859.0,51705406.0,29534.0,47324308.0,53393.0,99029714.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-29,GB,32607.0,51738013.0,43766.0,47368074.0,76373.0,99106087.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,GB,33371.0,51771384.0,44107.0,47412181.0,77478.0,99183565.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-31,GB,15384.0,51786768.0,22070.0,47434251.0,37454.0,99221019.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,GB,2277.0,51789045.0,2758.0,47437009.0,5035.0,99226054.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-02,GB,12449.0,51801494.0,16485.0,47453494.0,28934.0,99254988.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-03,GB,19158.0,51820652.0,29295.0,47482789.0,48453.0,99303441.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,GB,24866.0,51845518.0,40887.0,47523676.0,65753.0,99369194.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-05,GB,29030.0,51874548.0,41664.0,47565340.0,70694.0,99439888.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,GB,22741.0,51897289.0,34688.0,47600028.0,57429.0,99497317.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-07,GB,23422.0,51920711.0,35627.0,47635655.0,59049.0,99556366.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,GB,31689.0,51952400.0,51715.0,47687370.0,83404.0,99639770.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-09,GB,22205.0,51974605.0,31360.0,47718730.0,53565.0,99693335.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-10,GB,17954.0,51992559.0,26728.0,47745458.0,44682.0,99738017.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-11,GB,19276.0,52011835.0,28790.0,47774248.0,48066.0,99786083.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-12,GB,19520.0,52031355.0,30340.0,47804588.0,49860.0,99835943.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,GB,20521.0,52051876.0,32197.0,47836785.0,52718.0,99888661.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14,GB,20878.0,52072754.0,31182.0,47867967.0,52060.0,99940721.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,GB,27409.0,52100163.0,58050.0,47926017.0,85459.0,100026180.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-16,GB,17700.0,52117863.0,37116.0,47963133.0,54816.0,100080996.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-17,GB,15748.0,52133611.0,26502.0,47989635.0,42250.0,100123246.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,GB,18032.0,52151643.0,29434.0,48019069.0,47466.0,100170712.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-19,GB,16949.0,52168592.0,29893.0,48048962.0,46842.0,100217554.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,GB,17806.0,52186398.0,33674.0,48082636.0,51480.0,100269034.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-21,GB,17532.0,52203930.0,34034.0,48116670.0,51566.0,100320600.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-22,GB,20378.0,52224308.0,47765.0,48164435.0,68143.0,100388743.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-23,GB,12266.0,52236574.0,30710.0,48195145.0,42976.0,100431719.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-24,GB,16005.0,52252579.0,29833.0,48224978.0,45838.0,100477557.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-25,GB,13936.0,52266515.0,28788.0,48253766.0,42724.0,100520281.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-26,GB,15358.0,52281873.0,30919.0,48284685.0,46277.0,100566558.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,GB,15706.0,52297579.0,29948.0,48314633.0,45654.0,100612212.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-28,GB,16949.0,52314528.0,33935.0,48348568.0,50884.0,100663096.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-29,GB,18946.0,52333474.0,40329.0,48388897.0,59275.0,100722371.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30,GB,11684.0,52345158.0,27601.0,48416498.0,39285.0,100761656.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-31,GB,15329.0,52360487.0,24275.0,48440773.0,39604.0,100801260.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-01,GB,12735.0,52373222.0,26367.0,48467140.0,39102.0,100840362.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-02,GB,12466.0,52385688.0,27274.0,48494414.0,39740.0,100880102.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,GB,13343.0,52399031.0,26099.0,48520513.0,39442.0,100919544.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-04,GB,15151.0,52414182.0,29181.0,48549694.0,44332.0,100963876.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-05,GB,14794.0,52428976.0,28195.0,48577889.0,42989.0,101006865.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-06,GB,8321.0,52437297.0,16605.0,48594494.0,24926.0,101031791.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-07,GB,10106.0,52447403.0,22861.0,48617355.0,32967.0,101064758.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-08,GB,10804.0,52458207.0,24721.0,48642076.0,35525.0,101100283.0,,,,,,,,,,,,,,,,,,,,,,,,
